,Tenure,Income,Age,Children,MonthlyCharge,Bandwidth_GB_Year
8279,69.70982,15651.78,41,1,167.4564,6015.97413
8280,67.92804,87907.66,88,1,267.6647,6208.609729
8281,56.7613,51460.33,30,4,107.4958,5409.035513
8282,52.58546,10471.59,64,2,240.1149,4849.21743
8283,61.85982,43588.1,66,0,252.6378,5626.157729
8284,54.36032,12702.36,55,1,132.5127,4871.680899
8285,65.19187,25350.75,76,1,220.1149,6225.526096
8286,71.44569,6988.17,29,0,104.9923,6087.732666
8287,71.50838,23120.09,41,2,149.9621,6273.914368
8288,69.9386,10064.84,26,0,114.9728,5880.090684
8289,68.47117,29993.81,76,2,147.4783,5811.727081
8290,57.81039,19594.02,32,1,230.1344,5445.458747
8291,48.59906,43750.46,61,2,204.961,4486.299295
8292,70.00545,63977.13,19,3,117.4835,6160.553033
8293,64.37488,48908.22,39,1,177.6508,5916.705233
8294,55.71809,13549.81,41,1,184.961,5517.899709
8295,54.73234,31716.91,26,6,174.9768,5514.354742
8296,67.83633,13978.55,47,3,114.9728,5731.337685
8297,61.91553,51669.46,44,2,192.4705,5549.111256
8298,67.35636,23095.6,55,3,137.4392,5786.391502
8299,57.527,12378.01,19,4,92.45514,5347.491386
8300,61.75393,70962.7,19,8,245.1283,6562.450391
8301,71.92785,26661.36,29,1,182.4608,6327.647329
8302,69.16679,26480.5,48,0,114.9509,6259.287322
8303,65.22821,41467.56,25,2,210.1563,6135.261321
8304,52.1213,23519.01,74,3,157.4698,4356.229848
8305,69.22914,82535.24,88,6,252.624,6261.739568
8306,66.29517,25050.64,37,0,134.9509,5646.563818
8307,55.67421,42034.08,84,1,167.4564,4724.945111
8308,67.23058,17413.73,53,0,187.6094,6365.24676
8309,64.46474,63708.34,45,3,150.0208,5712.721051
8310,46.84844,23191.81,31,0,220.1149,4839.25878
8311,62.08563,19364.23,36,3,265.1283,5966.47536
8312,52.59645,9950.46,73,0,210.127,4809.347606
8313,56.79639,52360.6,65,3,117.4392,5348.891613
8314,60.70855,65012.85,85,5,149.9483,5209.217209
8315,63.96787,105005.6,60,1,162.5007,5493.632538
8316,54.59144,10922.91,71,3,165.0182,4971.679712
8317,44.21572,54859.16,89,2,262.6106,4222.497317
8319,66.44706,37004.73,65,4,169.9378,5767.740142
8320,64.52797,23239.84,37,0,245.1457,6037.103766
8321,45.62851,14106.94,55,3,175.1331,4267.521539
8322,66.16108,29753.9,60,3,210.127,6008.726494
8323,43.91274,9802.05,76,1,192.4705,3938.300864
8324,61.69408,45166.7,35,3,204.961,5593.020458
8325,67.02374,14761.9,72,2,127.4783,6037.450539
8326,44.24001,113593.3,79,1,172.4404,4378.519675
8327,56.67924,20618.01,73,1,204.9634,5042.032681
8328,58.59644,52756.23,54,1,139.9568,5085.534857
8329,53.47075,89484.89,82,3,92.5018,4445.615287
8330,55.83128,6825.46,43,0,207.6386,5122.454947
8331,71.31142,29732.11,71,1,124.9643,5804.942334
8332,49.59222,23283.85,74,1,117.4872,4596.408358
8333,40.21109,83983.27,78,1,210.138,3784.965371
8334,63.3194,4498.71,27,1,164.9715,6050.815837
8335,47.86746,51371.19,78,0,242.6326,4430.367889
8336,60.45695,16151.73,18,4,222.6281,6227.256543
8337,66.02069,30686.01,18,1,124.9607,6108.607607
8338,66.13718,20240.87,52,3,157.4836,5739.899898
8339,65.13745,3157.81,35,3,184.9647,5807.53439
8340,71.68832,62064.97,38,3,182.4538,6273.353878
8341,40.78534,47777.77,37,5,157.4698,3610.264679
8342,70.77468,28658.87,89,1,169.9378,6033.581345
8343,65.93469,30913.36,51,4,117.472,5765.178653
8344,57.26943,54091.65,84,4,169.9671,5107.688262
8345,63.71082,11267.89,49,1,117.4686,5832.660558
8346,67.49463,22535.7,85,1,245.175,6225.546359
8347,43.04477,30049.79,37,8,134.9509,3905.467558
8348,42.25122,13547.69,60,2,207.4974,3878.814514
8349,65.47514,46826.7,73,0,127.482,5446.877589
8350,44.57297,21569.82,43,1,92.48802,3788.13967
8351,65.52159,113912.9,24,4,129.9483,6233.347563
8352,52.53037,35989.93,29,0,169.9447,4636.42318
8353,48.03223,23449.18,25,2,182.4433,4896.176201
8354,71.53791,33692.36,57,8,162.4538,6766.152872
8355,51.41852,74519.58,79,0,194.9882,4505.604532
8356,58.4866,25647.81,62,0,240.1149,5277.732479
8357,48.49789,44165.04,32,1,217.4725,4557.472307
8358,59.49864,37694.14,24,2,139.9678,5311.713263
8359,60.08382,21253.32,57,0,179.9794,5229.143504
8360,50.94315,49737.57,75,3,162.4676,4946.54616
8361,54.50263,70354.12,23,1,162.4526,4945.724284
8362,45.22174,48628.18,71,0,204.961,4032.926983
8363,67.88471,33056.02,68,3,124.9607,6076.692844
8364,63.59872,20215.1,20,3,117.472,5644.627475
8365,69.75643,35305.34,47,1,167.4564,6000.121571
8366,43.46156,78242.35,54,0,182.4833,3871.367991
8367,54.63591,37955.41,35,3,192.4885,4951.560917
8368,50.3835,7203.02,56,0,164.9785,5014.025544
8369,45.88967,22243.66,79,6,104.9643,4263.127961
8370,66.2073,52286.02,78,0,220.1615,5943.037284
8371,57.4079,20138.55,65,3,210.1051,5754.451842
8372,55.42229,28226.03,47,4,169.9378,4923.409973
8373,40.96005,12170.42,61,4,155.0084,3893.3098
8374,59.48183,20769.65,30,3,162.447,5781.09568
8375,69.53236,17847.64,46,8,144.9607,6106.543065
8376,39.22782,27211.31,40,4,202.65,4443.924934
8377,52.56715,79248.45,57,1,240.1149,4886.937383
8378,41.75833,11388.33,41,3,192.4705,3938.094495
8379,56.64692,103098.0,34,8,157.4836,5092.941424
8380,70.01227,43672.55,83,2,114.9509,6193.095055
8381,69.24438,24088.27,67,8,140.0049,6024.530188
8382,71.32046,10475.58,53,0,137.4686,5994.956113
8383,65.24225,32596.51,72,3,124.9607,5929.34648
8384,48.50031,12824.19,43,0,194.9581,4429.501145
8385,53.15277,18785.9,74,3,220.1185,4873.126502
8386,59.35209,25684.14,78,1,117.4392,5407.054485
8387,55.22442,64277.43,24,2,94.97283,5156.063895
8388,62.72855,85614.86,75,5,104.9781,5706.02232
8389,56.43572,17300.45,35,2,79.97886,4726.723807
8390,61.70044,25324.77,80,8,237.6549,6375.589567
8391,69.38376,70618.67,74,0,152.4555,6426.704792
8392,45.91919,22295.17,33,0,169.9378,4149.794964
8393,70.99616,32672.77,67,0,114.9658,5999.083618
8394,38.92029,119599.4,39,1,184.9785,3747.78242
8395,63.88028,52543.98,32,0,207.4673,5777.144351
8396,68.00942,34471.13,43,0,235.1372,6692.362545
8397,63.04815,39654.43,25,5,200.1465,6023.971515
8398,64.33856,24220.94,89,0,172.4848,5540.302436
8399,62.23314,52905.61,65,0,149.9447,5773.964084
8400,59.14986,47254.65,76,4,169.9671,5205.709911
8401,71.7825,24040.95,58,1,147.4783,6111.281156
8402,43.93445,72654.19,72,1,159.965,3798.956979
8403,68.97498,58391.65,28,7,159.9642,6296.620487
8404,43.69919,10892.54,52,3,127.4421,4235.170641
8405,50.76631,22554.89,89,0,162.5005,4431.684055
8406,36.98095,57497.76,57,4,220.1323,3668.332806
8407,54.8376,57108.11,38,2,162.4937,5015.195312
8408,64.08859,2468.7,30,1,149.989,5732.340761
8409,45.96907,17563.31,22,1,124.9935,4043.335333
8410,48.04306,74305.5,27,6,222.65,4856.923385
8411,60.16674,31962.04,36,1,220.1185,5510.855205
8413,41.72598,9275.55,84,6,137.4698,4059.807666
8414,53.86603,19683.44,31,0,242.6326,5123.028136
8415,63.96033,18679.11,82,2,162.4689,5514.499448
8416,58.34548,5043.14,87,3,154.9919,5567.462774
8417,59.46147,17740.18,75,3,192.4705,5277.177679
8418,70.59181,46656.47,70,0,164.9853,6602.811435
8419,55.62538,13240.53,19,2,79.97886,4798.898882
8420,54.06613,42679.8,77,1,242.6326,4972.337033
8421,60.98195,14009.63,80,3,182.4433,5725.421883
8422,51.53345,52171.43,70,1,220.1185,4644.934479
8423,64.48611,32076.79,33,0,172.4742,5666.607489
8424,65.63056,27479.16,54,2,132.4798,6238.373858
8425,51.53674,37542.28,23,3,172.4705,5129.540139
8426,48.76309,5026.38,58,4,129.9926,4409.527019
8427,71.02583,23024.38,41,2,220.1149,6849.08497
8428,47.52483,93186.26,55,1,117.4858,4185.014737
8429,68.03642,61395.66,59,4,117.4392,6273.278412
8430,63.37764,53563.03,80,4,262.6106,5836.607029
8431,69.36684,27123.66,84,0,165.0113,5986.22023
8432,64.91577,17595.42,60,1,187.656,5902.115401
8433,60.74742,6695.49,24,7,157.4698,5350.10612
8434,65.25348,34411.1,61,4,137.4686,5598.578895
8435,60.80126,25568.0,68,2,197.484,5961.810975
8436,55.75197,73309.86,49,2,235.1417,5697.928731
8437,61.23692,25190.07,71,1,182.4608,5396.238934
8438,42.93116,22117.1,32,5,190.1737,4390.887942
8439,64.76289,24526.83,58,0,242.6281,5912.297497
8440,63.70616,52337.71,35,1,182.4653,5602.325929
8441,66.74044,80309.69,31,0,112.4844,5598.395048
8442,43.69814,89970.37,43,1,235.1555,4732.920025
8443,55.89461,36574.47,19,1,192.4885,5045.584915
8444,61.2082,31894.71,53,0,184.9496,5827.639737
8445,67.75127,27472.28,41,2,124.9935,5714.326706
8446,67.11199,39651.69,50,0,159.965,5739.420369
8447,55.18746,4489.66,77,1,147.4564,5121.506186
8448,71.97435,42789.24,56,7,164.9785,6916.339606
8449,41.67396,23279.78,55,2,287.6427,4168.120303
8450,68.55339,29353.41,27,0,139.9349,6438.459484
8451,61.13096,35741.44,68,1,149.9845,5397.392962
8452,68.41538,32502.96,61,1,117.4392,6205.418228
8453,66.23131,26887.33,37,4,287.6427,6347.9348
8454,59.64391,53640.47,23,1,217.484,5487.953653
8455,67.39064,94258.71,33,8,255.1665,6579.180799
8456,70.17136,30836.33,88,3,137.4872,5884.793295
8458,56.26037,43088.83,25,1,242.6326,5322.61702
8459,46.66033,14038.55,68,2,104.9781,4320.023398
8460,69.06894,13285.84,83,4,184.9785,6083.905265
8461,68.45528,6759.91,62,1,240.1149,6125.329205
8462,65.05265,40074.01,20,3,235.1372,6617.854017
8463,64.48112,6820.51,23,0,149.9447,6048.807482
8464,69.45823,114044.9,76,2,119.9897,5938.504348
8465,71.24754,22716.52,55,2,139.9979,6127.777658
8466,62.69829,52797.42,58,1,267.6427,6310.736148
8467,38.58318,17260.93,84,0,147.5031,3296.618156
8468,62.71436,62292.07,77,2,152.4441,5861.982807
8469,70.63479,6435.12,56,0,169.9671,6171.479592
8470,60.04717,100257.6,22,6,147.4421,5434.193829
8471,52.9247,23355.34,63,0,127.4783,4932.430411
8472,69.86605,52413.54,36,6,185.0077,6519.120707
8473,53.39442,27720.47,61,1,220.1615,5026.753166
8474,61.36647,43216.69,76,0,195.0062,5351.472842
8475,71.80608,24029.52,85,5,219.9902,6491.869404
8476,50.40492,60815.04,33,7,162.5299,4727.495412
8477,67.60425,8692.66,49,1,117.4858,5849.950819
8478,60.42738,29727.21,61,0,162.4818,5394.817414
8479,71.99132,27058.36,72,0,222.6326,6840.191109
8480,52.26662,49125.36,53,4,184.9496,5218.124457
8481,63.81393,65640.28,85,0,222.6281,6206.567047
8482,50.44094,33567.58,77,4,182.4433,4984.621447
8483,37.04844,20832.66,53,0,129.9621,3715.869075
8484,60.26349,20631.55,71,4,172.4555,5398.88963
8485,66.10035,55933.65,88,1,217.484,5803.869496
8486,46.03183,32929.09,42,0,119.9568,4478.070702
8487,53.24575,16465.85,44,5,149.9483,4732.155898
8488,61.35418,22821.11,25,0,140.0049,5351.73548
8489,59.60557,35950.39,53,4,127.4421,5648.297688
8491,61.74695,10770.7,51,3,182.4653,5450.903985
8492,71.99418,25747.86,28,3,192.4705,6458.177025
8493,61.84543,4978.33,53,2,190.1737,5779.47654
8494,45.34674,30407.3,84,3,184.9496,4471.648469
8495,70.99524,99132.61,75,1,202.4433,6087.218845
8496,66.89948,5435.86,89,0,184.961,6163.633177
8497,51.58987,20406.36,37,0,194.9699,4608.506607
8498,43.40615,108956.8,61,0,200.1323,4472.040669
8499,53.91114,67999.95,35,3,149.9778,4810.280705
8500,44.14809,17175.88,34,1,242.6326,4347.709252
8501,49.22149,27192.54,88,1,152.4624,4738.397058
8502,52.60487,54381.23,82,1,184.9797,5048.660319
8503,55.02676,57498.9,64,1,265.1283,5234.71552
8504,50.60009,15358.09,52,0,159.965,4462.198964
8505,48.60336,58722.42,69,0,212.6228,5002.761216
8506,66.03662,28990.97,20,2,194.9744,5877.566424
8507,68.87713,66115.1,86,2,277.6513,6366.330959
8508,60.1745,51061.01,68,5,184.9939,5426.206923
8509,64.2498,46704.87,67,2,210.1051,6230.665916
8510,54.65479,115758.0,22,4,117.4858,5016.831193
8511,70.50947,36398.01,76,0,124.9643,5774.340454
8512,67.06183,47833.67,37,0,149.9447,6261.418751
8513,43.02146,5644.85,35,0,120.0035,3926.009965
8514,49.8063,12619.97,46,1,172.5104,4439.411899
8515,65.91489,8667.17,85,1,242.6573,6020.902258
8517,69.93109,55153.17,23,1,159.9349,6181.750229
8518,68.38161,43174.81,78,1,147.4783,5767.046848
8519,62.8566,14976.23,37,1,197.6288,5770.590829
8520,56.24647,7369.88,50,1,217.4725,5086.304493
8521,64.86438,10992.89,54,2,184.9797,6175.765224
8522,65.2372,31421.54,50,4,164.9647,6293.093113
8523,48.70941,76587.52,37,8,207.6094,4779.956484
8524,55.49261,47836.42,49,2,230.1344,5277.646823
8525,62.59584,112961.8,37,1,184.9785,5694.262968
8526,68.79248,112839.8,20,1,182.447,6101.712749
8527,56.0677,24879.0,24,2,245.147,5815.707647
8528,56.75264,37720.52,75,3,147.4738,4835.295615
8529,67.00862,32738.97,68,0,149.9845,5765.925076
8530,66.85966,99699.68,74,3,127.4586,5738.328374
8531,68.70194,26920.29,47,2,147.4601,5794.589213
8532,64.9377,105294.0,29,0,149.9447,6066.547252
8533,55.55389,17495.04,62,3,207.6094,5104.889837
8534,67.25716,60011.51,52,3,179.9476,5820.087969
8535,68.11166,29453.49,89,0,207.4754,6277.222751
8536,69.64918,13973.69,80,2,152.4441,6420.370535
8537,59.56187,27106.57,75,1,137.4684,5092.536093
8538,68.6504,37390.82,67,1,235.1591,6217.645459
8539,61.3684,68500.11,25,3,220.1185,5659.896824
8540,68.34963,38962.14,54,2,172.4567,6376.192688
8542,45.75297,63719.51,63,1,277.6513,4563.265438
8543,70.56361,16949.89,65,2,137.4836,6360.392801
8544,57.0815,91629.36,80,2,164.9785,5545.726878
8545,60.0122,51477.31,33,0,175.0211,5447.179024
8546,71.3386,24934.12,77,1,117.4835,6100.344382
8547,61.9146,17965.81,79,1,222.6326,6069.414411
8548,67.39326,28702.52,53,2,174.9768,6387.155472
8549,65.38821,4954.67,44,6,219.9902,6084.157683
8550,52.69236,20312.0,77,0,112.4551,4224.557626
8552,44.68507,47909.78,82,3,124.9607,4212.149496
8553,64.5943,23995.11,41,0,235.1555,6467.932969
8554,62.84343,97871.03,64,2,94.97283,5649.203405
8555,65.11394,65978.69,33,0,162.4676,6200.072737
8556,66.74968,73093.52,19,2,169.9378,5964.070556
8557,62.27729,6736.05,75,2,139.9792,5406.926303
8558,48.4017,26865.42,78,2,214.9663,4342.047465
8559,61.65935,21303.64,63,3,200.1465,5771.07207
8560,64.02401,37885.62,87,2,162.4608,5934.141788
8561,58.47534,83201.51,72,1,175.0211,5141.883254
8562,62.77262,24188.41,70,0,114.9976,5334.884836
8563,49.11866,36205.76,61,0,152.4624,4787.709945
8564,65.44262,35791.81,56,1,172.4441,5663.049118
8565,61.09569,28757.7,67,1,252.6378,5591.052659
8566,60.55095,4263.18,89,0,162.4713,5161.466055
8567,54.0833,20178.71,81,3,92.48802,4504.376908
8568,43.73697,15721.08,84,1,212.6415,4458.846728
8569,65.36252,67619.72,77,2,197.5169,5814.585969
8570,38.84886,34759.58,20,1,117.4872,3810.881389
8571,36.19603,19948.12,28,2,112.4551,3095.105954
8572,61.45615,18305.22,28,0,162.4653,5823.6249
8573,48.78507,19542.22,39,2,95.00571,4170.086495
8574,59.00593,7569.75,64,1,214.9525,5227.515273
8575,71.6524,47027.73,25,1,214.9525,6309.319991
8576,41.09672,71899.67,48,4,172.4742,3741.804448
8577,70.68543,48733.51,80,0,152.466,5964.374183
8578,66.82313,10199.44,33,1,137.4978,5880.876863
8579,59.30543,36559.57,66,1,137.4684,5101.031717
8580,62.59775,31545.14,25,3,92.45514,5712.520809
8581,62.27601,3971.37,70,1,147.4601,5244.15561
8582,65.06621,45795.23,33,3,184.9785,5889.077769
8583,64.34133,20213.18,31,0,104.9923,5581.345203
8584,52.30473,33674.02,66,0,242.6326,4833.292191
8585,48.73343,18852.52,49,0,174.9744,4798.910859
8586,67.20217,28297.97,79,1,174.991,5878.968323
8587,71.59338,58131.94,77,0,207.6094,6230.543177
8588,70.90919,41709.72,23,0,252.6378,6555.679518
8589,48.28595,36727.38,63,1,184.9785,4354.210928
8590,45.51779,36079.26,86,0,114.9509,4114.665387
8591,70.14609,40217.33,89,3,167.4564,5873.629847
8592,71.2039,81455.87,58,6,245.175,6771.922364
8593,56.70254,8855.67,40,0,275.1336,5429.870356
8594,67.10152,12705.84,62,2,252.6378,6130.335448
8595,65.12634,13846.51,38,2,187.656,5975.229801
8596,58.85834,66525.58,88,1,252.624,5305.10923
8597,63.82538,14008.49,87,2,144.9607,5319.79287
8599,65.34077,60311.48,78,1,202.4433,5614.068087
8600,71.11137,27165.73,45,3,162.4608,6683.352536
8601,59.16197,28333.29,58,0,182.4608,5155.773559
8602,42.76683,116972.1,83,4,104.9643,4014.850907
8603,71.74385,32595.47,38,4,192.4404,6445.40917
8604,67.11925,82843.95,40,1,159.965,5885.871902
8605,68.52272,9317.9,49,4,159.9512,5900.606745
8606,49.98309,59338.59,44,4,114.9658,4393.579424
8607,70.40991,73613.88,84,3,172.5034,6066.79912
8608,68.50985,15854.29,88,0,147.4893,5654.807301
8609,70.45931,64949.07,61,0,159.965,5977.627047
8610,57.54686,34326.31,59,0,162.4538,5413.975477
8611,70.83727,35478.83,66,0,104.9629,5990.24437
8612,64.68179,75193.8,18,1,172.4555,5842.329497
8614,41.36314,51630.71,85,4,255.1417,4048.983361
8615,57.42888,33975.64,18,0,220.1149,5748.819173
8616,67.87061,24689.6,82,3,102.4746,5720.467652
8617,57.3396,37709.27,21,1,207.4754,5648.31533
8618,48.71074,86921.8,41,3,182.4608,4447.513551
8619,65.19543,46561.38,81,6,127.4601,5932.432985
8620,63.47229,17781.91,25,4,137.4698,5973.523544
8621,64.25691,48357.93,33,4,179.9476,5671.161211
8622,61.21945,37056.67,48,1,127.4601,5643.207448
8623,61.0763,22977.79,39,2,174.9919,5422.029613
8625,55.40614,16997.45,28,3,230.1051,5298.247055
8626,61.24745,88831.62,35,0,169.9741,5386.675909
8627,62.68234,7163.05,57,3,197.484,6182.792584
8628,59.33067,57437.15,63,4,169.9741,5260.956377
8629,65.89761,26722.64,47,1,114.9728,5593.200037
8630,64.85756,35795.48,62,1,162.4608,6135.9085
8631,62.78671,58809.85,57,1,182.4608,5569.125917
8632,46.65167,23806.77,40,1,184.9939,4286.838179
8633,64.95453,69369.55,69,0,207.4811,5777.625223
8634,70.9092,43141.58,44,1,139.9568,6127.202373
8635,59.59893,4145.29,31,1,182.447,5312.34805
8636,53.49096,51024.09,22,0,172.4705,5200.58921
8637,71.3757,30935.61,71,1,169.9741,6129.316509
8638,49.26867,58528.77,80,0,144.9607,4088.428701
8639,52.27228,10589.06,22,2,237.6549,5608.519136
8641,47.62011,34685.97,76,2,162.4713,4159.078651
8642,58.65575,47735.26,42,0,220.1323,5417.413606
8643,50.95377,30216.55,38,1,255.1665,4953.439647
8644,41.88419,10759.62,62,2,242.6326,4054.139668
8645,62.80581,54540.21,41,0,137.4686,5340.455949
8646,43.50607,25293.87,77,0,230.1051,4023.11996
8647,47.29134,82302.01,61,1,214.9663,4276.019791
8648,70.89862,73803.96,87,1,214.9663,6207.390421
8650,57.51975,68058.4,31,0,252.6378,5385.294842
8651,69.4702,14817.47,20,3,235.1591,6547.536791
8652,71.8434,2680.5,69,3,162.4937,6337.761157
8653,67.5746,43140.04,67,2,207.4673,6026.66605
8654,45.39565,73725.59,26,2,245.1283,4967.376182
8655,48.45122,27144.01,76,1,92.45514,4324.605332
8656,63.57829,93242.18,40,0,187.4673,6092.611808
8657,71.84893,34962.75,86,0,177.4876,6678.820787
8658,71.63571,62420.93,45,1,144.9889,6686.415286
8659,61.63116,75451.72,37,1,252.624,5652.464417
8660,56.21975,25259.64,77,0,162.5299,4844.197414
8661,46.63416,38284.67,68,3,182.4608,4271.125651
8662,45.48614,61210.24,26,0,117.4858,4129.318617
8663,65.351,61350.75,75,0,159.9642,5630.09035
8665,54.42917,52838.06,87,0,157.4836,4491.178233
8666,67.91936,24407.64,67,3,149.9845,6018.467281
8667,68.43831,44054.39,24,1,172.4555,6130.458297
8668,69.22974,58054.58,59,3,240.1149,6260.19195
8670,47.428,121986.8,80,3,164.967,4715.545669
8671,70.03095,84647.54,67,0,104.9781,6258.956902
8672,71.33938,69911.65,54,3,220.1323,6509.69336
8673,39.35678,36844.26,40,4,194.9882,3850.583581
8674,51.39701,25875.88,77,0,210.1051,5130.234856
8675,60.47246,90621.46,80,0,172.4555,5181.079994
8676,49.11678,26826.69,30,1,204.9634,4563.3631
8677,49.91708,10149.33,35,1,155.0084,4620.120318
8678,43.49892,11920.23,80,1,164.9715,4300.053916
8679,60.41609,27208.28,88,4,230.1051,5495.763652
8680,67.73415,51338.06,64,1,255.1336,6699.368513
8681,57.35881,17702.11,64,0,159.9656,5233.297186
8682,51.72997,43343.9,33,4,172.4742,4744.535154
8683,66.07094,38645.12,32,4,127.482,5753.259075
8684,71.31658,49975.22,81,2,235.1417,6821.289567
8685,67.78527,75040.63,49,3,204.9634,6139.348089
8686,59.1268,44282.56,73,0,219.9902,5338.376401
8687,49.71999,18033.08,44,4,139.9678,4553.52168
8688,66.27257,55474.57,79,3,194.9699,5766.226735
8689,56.78578,28147.43,42,7,232.6378,5918.076763
8690,66.54637,37631.87,30,0,152.4555,6256.189224
8691,70.61755,30834.89,24,0,159.9794,6531.657744
8692,51.98225,14549.37,57,3,182.4608,4745.40142
8693,68.18047,82749.1,22,3,182.4676,6166.262519
8695,50.77278,36569.31,58,1,137.4978,4401.494135
8696,61.8783,23962.0,68,0,127.4421,5662.202015
8697,55.92296,7729.12,74,4,124.9643,4626.563441
8698,70.22382,55132.91,87,1,117.4872,6244.295389
8699,37.10779,33550.48,57,3,134.9509,3281.794165
8700,71.85451,10655.22,34,3,169.9447,6342.815783
8701,71.40033,16214.75,35,1,125.0073,6083.031895
8702,48.14443,37064.13,48,0,139.9512,4524.487668
8703,69.80263,16959.6,53,3,112.4551,5797.577084
8704,62.90882,53102.99,42,3,245.1457,5980.394774
8705,52.38257,22871.51,18,0,192.4705,4791.676231
8706,55.49451,8934.54,45,0,217.484,5127.332044
8707,57.65949,22328.75,24,2,177.4945,5759.875218
8708,70.50313,46018.62,68,4,172.4567,6568.314412
8709,63.56932,6063.08,79,3,222.65,5866.269219
8710,48.20556,4824.09,20,1,117.472,4321.775833
8711,50.69797,8716.7,21,3,220.1478,4917.704271
8712,66.00509,57316.09,76,4,222.6143,6410.875978
8713,58.46541,65542.94,81,1,149.989,5104.379413
8714,71.9039,47589.97,62,0,222.6281,6944.850526
8715,69.35321,18435.57,47,2,152.4624,6553.155711
8716,44.14411,20746.61,60,0,214.9663,3990.635991
8717,50.72837,38884.17,25,1,219.9902,4791.332346
8718,66.19707,62884.22,78,1,172.4624,5748.631133
8719,46.94667,23178.69,35,0,210.127,4471.005057
8720,62.50486,46509.62,58,1,182.4653,5510.771354
8721,67.69816,49597.04,25,3,117.472,5917.079917
8722,59.94097,29321.25,29,0,124.9781,5143.298984
8723,63.45694,5523.47,66,0,172.4567,5792.097707
8724,62.83864,41900.38,53,0,129.9763,5499.615826
8725,54.07581,41617.07,33,3,172.5104,4893.437646
8726,70.33975,25206.38,34,1,162.4676,6608.716989
8727,61.70273,36474.65,28,5,137.4836,5930.301451
8728,55.74501,13487.36,25,4,177.4876,5600.149879
8729,71.12475,23171.12,55,7,179.9794,6273.577349
8730,66.96136,46348.16,88,0,245.1283,6469.578976
8731,71.99373,38395.52,79,2,222.6143,6877.221038
8732,60.98321,65486.61,24,3,132.4798,5939.670076
8733,60.50817,29267.03,18,0,174.9618,5474.791065
8734,59.53457,38594.57,34,2,152.4884,5403.227013
8735,71.12849,69199.04,31,4,114.9838,6103.615106
8736,67.78399,24592.08,72,0,230.1051,6028.793302
8737,60.77384,8483.28,56,6,147.4738,5401.717861
8739,62.86571,49830.03,70,2,267.6427,6315.89486
8740,51.60705,9743.36,80,1,159.9349,4446.381359
8741,62.4542,39116.35,62,2,257.6549,5898.163738
8742,60.21411,23908.68,18,2,159.965,5422.994493
8743,47.1766,74269.41,79,6,139.9512,4528.256454
8745,51.92063,40818.88,41,2,162.4689,4662.416793
8746,54.09544,43464.06,28,1,242.6435,5158.501952
8747,56.19138,35713.37,36,2,184.9496,5533.878378
8748,57.98413,50967.01,31,2,174.9768,5688.321792
8749,62.60438,87775.72,81,1,147.4564,5716.118122
8750,42.04904,42200.42,65,1,147.4564,4002.030513
8751,62.71718,8517.87,64,0,242.6281,5772.05845
8752,47.4649,17271.98,42,0,129.9483,4571.667787
8753,63.38783,55223.1,83,0,257.6513,6325.364407
8754,56.15392,37327.76,43,1,124.9643,4737.057384
8755,62.13428,26449.68,45,3,267.6427,6368.713686
8756,63.90796,14865.17,35,0,152.4624,6037.703682
8757,62.75391,35016.3,40,8,127.4887,5743.678257
8758,64.25291,83829.32,42,2,137.4836,6001.002897
8759,69.22651,53684.77,65,0,142.4713,6317.450344
8760,36.28161,9539.84,86,3,275.1198,3570.28345
8761,46.38454,51834.27,56,4,112.4844,3971.648787
8762,62.53352,24548.06,48,2,172.4624,5577.591754
8763,38.29305,35021.59,45,3,204.9634,3735.933485
8764,50.62244,12558.05,44,1,220.1323,4783.40882
8765,64.88052,41466.61,27,4,149.9928,6167.49975
8766,45.66396,12835.28,49,7,147.4783,4103.113939
8767,69.59341,30006.94,68,2,117.4392,6309.777908
8768,62.1578,37078.58,44,1,149.9621,5467.127682
8769,71.13694,17583.94,78,1,197.4945,6195.809016
8771,69.657,41164.66,60,3,257.6513,6959.755373
8772,41.23951,81130.95,87,7,112.4844,3623.079115
8773,49.20691,26005.03,42,1,139.9568,4355.520561
8774,56.37573,33971.73,33,8,225.1457,6089.067076
8775,39.42138,28857.38,63,2,127.4601,3838.72543
8776,66.31761,71822.03,72,1,142.4689,6123.146207
8777,62.52045,18813.32,39,8,222.65,6018.341413
8778,71.40954,15426.3,81,1,134.9509,5869.863059
8779,58.96403,29567.14,51,2,172.4567,5534.707356
8780,60.72007,19869.24,39,4,192.4885,5385.46775
8781,61.46188,18001.12,55,3,137.4836,5760.474223
8782,55.09485,7742.36,49,1,142.4689,5278.98567
8783,40.53237,28768.29,18,0,134.9509,3515.623391
8784,71.26615,11311.31,88,3,112.4551,5802.742727
8785,51.36891,13102.29,22,2,144.9607,4429.96209
8786,51.2129,28125.21,51,2,104.9629,4493.014399
8787,52.17851,10889.01,34,0,242.6106,5360.147757
8788,57.07265,97230.0,51,1,207.4974,5095.801843
8789,50.49273,102431.3,51,2,127.4601,4702.945848
8790,57.00347,9841.71,72,0,155.0084,5048.669549
8791,71.44791,33129.89,79,1,147.4738,5964.710238
8792,66.50713,11491.42,80,2,230.1344,6078.515237
8793,61.82003,91326.09,24,3,130.0064,5640.896253
8794,51.99282,12537.81,82,4,139.9349,4977.28191
8795,68.93363,29161.56,46,4,204.9797,6101.208542
8796,68.59726,32720.92,71,0,149.9447,6228.700498
